ID,Title,Location,Salary,Summary
c0c6a53781018daf,Native Korean Speaking Software QA Test Engineer,TikTok 서울 종로3가역 • 원격 근무,"월급 4,000,000원 - 6,000,000원","Education, Technical Skills / Knowledge) * Experience on Python, Shell * Experience in test tools/framework... Charles..."
3832fc8fdab8f574,데이터 분석 전문가,LG유플러스 3.8 서울특별시,,분석과제 수행 및 인사이트 도출 (TA* - Text Analysis) - 통계패키지(SAS or R or Python) 활용능력 보유 우대 - 머신러닝을 통한 예측 모형 개발 가능 우대 지원자격은 상세내역 참고 해외여행 및...
7c3a3f4b0dd0d04a,DX(Digital Transformation)분야 경력사원 (법인Sta...,LG화학 서울특별시,,"패키지(SQL, SAS, R, Python, Spark) 사용가능 또는... 높은 이해 - 데이터 관련 플랫폼 기술에 대한 높은 이해 - R, Python, C/C++, Java 등 프로그래밍 언어 이해 경력사항 (관련 경력..."
e0bd768490336a11,"데이터마이닝, 데이터사이언스 신입 인턴",성공하는공장 서울 강남구,,"학과, 전산학, 컴퓨터공학과, 통계학 [우대사항] 전공계열: 인문과학계열, 공학계열 자격증: EXCEL, PYTHON, 컴퓨터활용능력 우대사항: 인근거주자 0 명 근무조건 고용형태: 인턴(근무기간 협의 후 결정, 수습기간 3..."
59fc4429a494f5a3,Deep Learning Junior R&D Engineer,Intel 4.1 서울,,MxNet � Strong programming skills with C/C++ and Python � Experiences in programming and testing on Linux environment...
d2603c1cfe3f3d27,"Python, JAVA 외 신입/경력 정규직, 계약직, 프리랜서 외",블루닷 서울 강남구,,"블루닷 Python, JAVA 외 신입/경력 정규직, 계약직, 프리랜서 외... 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|교육·교사·강사..."
9fe4755841bec8ce,"데이터 분석 및 컨설팅 분야 (Python, SAS, 빅데이터) 경력직",한국정보기술단 과천 과천시,,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터) 경력직... 대졸 이상 (학사 이상 우대) - 데이터 분석 분야 경력 2년 이상 ( Python, R, SAS 기반의 DATA Preparation, 통계, 머신러..."
7e4a30dc8d2bc1cf,2020 Customs & Foreign Trade Specialist,비테스코테크놀로지스코리아 경기도 이천,,"analytics skills are preferred (KNIME, Power BI, R or Python 능력 우대) - Good command in English (영어 커뮤니케이션 가능자... limitation..."
005d638af6ebafc4,빅데이터 AI전문 프로그래머,지엘티코리아 서울 강남구,"연봉 24,000,000원 - 70,000,000원","Oozie, PySpark, Spark, Flume, Kafka, Yarn, S3) 경험자 - Java, Python, Scala, Ruby 프로그램 경험 [근무시간 및 형태] 주 5일 근무 (오전) 8시 00분~(오후) 5..."
cef5f2b06f1c5370,2020년 석/박사 [산업분석],현대글로비스 서울 강남구,,"통계학과, 컴퓨터공학, 산업공학, 수학 등의 전공자 - ML/DL/데이터 마이닝을 통한 모형 개발 가능자( Python, R 활용) - 빅데이터 플랫폼(Hadoop기반) 및 RDBMS에 대한 기본 지식 보유 - Hadoop..."
bffe9416fe824de1,[웹앱 개발자 ] 백엔드 / Python / PHP / C / C++,솔리도스 서울 강남구,,백엔드 / Python / PHP / C / C++ 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] [웹앱 개발] 백엔드 / Python... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
f79c5af6aba0b1d2,[R&D부문 경력사원 ],현대오토에버 서울 강남구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>사물인터넷(IoT...
f91bdb1160ad64d2,"빅데이터, Python 외 신입 정규직",주)씽크풀 서울 영등포구,,"주)씽크풀 빅데이터, Python 외 신입 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 파이썬( Python) 콘텐츠 알고리즘... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카 대한민국,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 • Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류..."
1a2885a205ae2400,"Python, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아 서울 강남구,,데이터 예측 알고리즘 개발 경력 - Python 개발 능력 보유 -학사 이상... 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
093b1546d37ec7f5,반도체 디자인 검증 엔지니어,- 10년 연혁의 팹리스기업 서울 강남구,,"버깅 능력 - 디지털 회로 설계에 대한 지식 - 객체지향 프로그래밍(OOP)에 대한 이해 - C/C++, python, perl, tcl등 프로그래밍 언어에 대한 이해 • 참고사항 - 근무시간 : 주5일, 업무시간 flex..."
c8a9bea3dc083667,IT Data Analyst 대리과장급,한성자동차 서울 강남구,,구현 경력 우대 • R/ Python/Spark 등 Programming... 터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터...
e9ac1a8708b8e784,[상시 ] Data Scientist (대리급/과-차장급/정규직),라이나생명보험 서울 종로구,,"데이터 분석 프로젝트 수행 경험 3년 이상 3년 이상의 R, SQL, Python 등 프로그래밍 언어 활용 경험 최신 AI 관련 기술을 포함한 다양한... 수행 경험 7년 이상의 R, SQL, Python 등 프로그래밍 언어 활용..."
55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
6a062e6906aadca2,Data Analyst,Toss 서울 강남구,,"소지하신 분 혹은 경험이 풍부하신 분 - Data Warehouse 구축 지식이나 경험이 있으신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - 필요한 데이터를 스스로..."
af1060d4d417dcf0,21년 윈스 공채 (신입/경력),윈스 성남 분당구,,Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|무역·영업·판매·매장관리>기술영업>솔루션·컨텐츠...
116009dbf59211ed,퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터 서울 역삼동,,"데이터 마이닝 및 통계분석에 대한 전반적인 이해 3. 관련분야(산업공학, 통계 등) 전공 4. R or Python 사용 능력 * 이런 분은 더욱 좋아요. 1. 프로세스 마이닝 지식 보유자 2. 관련분야 대학원 전공 3..."
b8c6ad4bd3f32e3d,AI 개발자,넷아이디 서울 강남구,"연봉 35,000,000원 - 40,000,000원",인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>인공지능(AI)서비스기획|인터넷·IT·통신·모바일...
71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
ce97cc7e1904d7ff,솔루션 개발자,고도소프트 서울 구로구,,"쇼핑몰 솔루션 개발 경험이 있으신 분 - 분산환경에서의 Application 개발 경험이 있으신 분 - PHP 외 Java, Python등의 언어로 개발 경험이 있으신 분 - 클라우드 환경에서의 개발 경험이 있으신 분 비고"
fc76a3924d8601a4,[금호타이어] 21년 1월 수시,금호타이어 광주 광산구,,"차공학 및 통계 계열 전공 석사 이상 [우대요건] - 빅데이터, 머신러닝, 인공지능, 최적설계 경험자 - Python 또는 R 경험자 용인 신입 or 경력 EV타이어 - 전기차용 타이어 플랫폼 개발 [관련전공] - 기계/자동..."
3d3d6ce7469998f8,디지털광고 매니저 경력,두산매거진 서울 강남구,,"보유, 기타 퍼포먼스 마케팅 및 데이터 분석 관련 교육 수료, 자격 인증 (유효기간 내의 인증만 인정) - Python, Google Data Studio 등을 활용한 데이터 수집, 분석, 시각화 경험 자격요건 - 남자의..."
7af6301dc691d3ab,Data Scientist,Toss 서울 강남구,,"실무 경험 5년 이상 갖추신 분 - 실제 서비스 데이터를 이용한 분석모델 개발 경험이 있으신 분 - R, Python, Scala, SQL 등 데이터 분석의 업무를 수행할 수 있는 하나 이상의 개발 언어에 능숙하신 분 #..."
27dcadc82a202480,2021 IMB Dx 각 부분 직원,아이엠비디엑스 서울 금천구,,"지원가능) 서울 가산동 생물정보학 전문가 (BI) ㆍ알고리즘 개발( Python) ㆍBI파이프라인 구축 ㆍ분석정밀도향상 ㆍ필수프로그래밍 스킬 : bash, python, R BI 파이프라인 구축, 분석정밀도 향상 전공 및 학력..."
e7346aa4ba6c1633,금융 AI 기술 연구 개발자 모집,엔씨소프트 2.7 성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Recognition, Data/Text Mining 경험 보유 - Python, SQL 활용 우대사항 - AI 관련 전공자 - 금융 도메인에 대한..."
8b1288828d145dfb,Data Science 컨설턴트 - 글로벌 컨설팅펌,에스에프인촌 서울 서초구,,"분석 등을 통한 Insight 도출 자격요건 통계학과/산업공학과/컴퓨터공학과 등 유관 학과 졸업/석박사 우대 Python 등 관련 코딩 경력 빅데이터, 통계, Machine Learning, 알고리즘 등 Artificial..."
c831ea201f7dc146,2021 AVIKUS 연구개발부문 신입 및 경력사원,현대중공업그룹 3.8 서울,,"기계학습과 관련된 전공 또는 직무경험 - 프로그래밍 (C/C++ , Python 등) 기술 - CUDA 프로그래밍 경험 주요업무 - 자율운항기술 개발... 프로그래밍 (C/C++ , Python 등) 기술 주요업무 - 자율운항..."
cd5ca556791f1f79,[브랜디] 경영본부/사업본부/개발직군 신입 및 경력,브랜디 서울 강남구,,"수 있는 분 - SQL, R, Python 등 데이터 관련 언어 사용이... 형상관리에 대한 이해 - (경력) 웹 서비스 개발 경험 - (경력) Python 유경험자 - (경력) AWS, Azure 등 클라우드 환경 프로젝트..."
69c478938cc3b12e,JAVA 전문 프로그래머,지엘티코리아 서울 강남구,"연봉 40,000,000원 - 65,000,000원","개발자] - JAVA전문가, Spring Framework 능숙자, Python 숙련자 - 각종 알고리즘을 이용한 프로그래밍 유경험자 ( GA, 휴리... S3) 경험자 - Java, Python, Scala, Ruby 프로그램..."
bf24bd11107e186f,[인턴] HR,에이피알 서울 송파구,,"사고능력과 꼼꼼하고 성과/결과 지향적 사고를 지닌 자 [우대자격] - 경영, 통계 관련 학과 전공자 - R, Python, Spark, SQL 등 프로그래밍 가능자 - HR analytics, Finance Modeling에..."
52f8fb3f7e662c5d,[카카오커머스] 기술직군,카카오커머스 성남 분당구,,"Keras, Pytorch 등) - Python을 활용한 머신러닝/딥러닝... 이상 사용 경험이 있으신 분 - 프로그램 개발(Java, Scala, Python 등) 중급 이상 기술 보유하신 분 - 대용량 데이터에 대한 실시간..."
69ab0f58743cb713,21년 전문연구요원 (AI엔지니어),Nexon 성남 분당구,,"대상자 - 병역의무가 없거나 면제된 분, 병역의 의무를 마치신 분은 본 공고의 대상에서 제외됨 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은..."
ae775fd3698cfd07,Deep Learning Engineer Intern,Intel 4.1 서울,,optimization strategies Programming skills with Python/C++ Experience working with one or more deep learning frameworks...
8cf4e4659595a3b6,[KSTEC] 통계/Analytics 경력사원,지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
4665562997b87ff0,글로벌 소셜카지노 부문 사업PM,네오위즈 대한민국,,슬롯/블랙잭 등의 카지노 게임에 대한 이해도가 있으신 분 2. SQL 사용이 익숙하신 분 3. 엑셀/R/ Python을 활용해 통계 분석이 가능하신 분 4. 영어 활용 능력이 높으신 분 * 면접 일정 안내는 서류 합격...
fd4a74de56a960ab,주간 보안 관제센터 관제 10년 이하,시스템 소프트웨어 개발/ 서비스 IT 서비스 기업 서울 강남구,,"및 대응 (Incident Response)에 대한 경험 및 이해 필수 - 다양한 보안솔루션 운영 경험 - Python, GoLang 및 스크립트 언어 사용 가능자 • 우대사항 - ELK 기반 업무 유경험자 - 트렌드 마이..."
5b73d7ce16a8338a,2021 Market Data Analyst - Seoul,Bloomberg 서울,,"work experience using one more programming language... Python, SQL and R Fluency in Korean and English (both spoken..."
3933762f9f06df56,Data Scientist(CSS 모델링),Toss 서울 강남구,,"3년 이상) - 머신러닝 등 최신 알고리즘을 활용하여 실제 비즈니스 문제 해결 경험이 있으신 분 - SQL, Python, R 등 통계/분석 프로그램을 다룰 수 있으신 분 # 우대 사항 - 금융권 데이터 분석 및 모델링 업무..."
e5ca14de265f7fc9,Data Analyst,레이니스트 서울,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
8eaca3d4cbc13fe1,[빅데이터플랫폼] 데이터 플랫폼 운영자,한국카카오은행 성남 분당구,,"실무 경험이 있는 분 · 클라우드 및 가상화(Docker, Kubernetes) 사용 경험이 있는 분 · Python, Shell Script 로 개발 경험이 있는 분 [공통 우대 사항] · 국가유공자 및 장애인 등 취업보호..."
7453bfdc26273cd9,Quantitative Researcher,자산운용: Quantitative Research 서울,"연봉 110,000,000원 - 140,000,000원","깊은 사고력, 창의력, 직업적 윤리의식, 끈기 있고 명석한 자가주도형 인재 프로그래밍 가능 (C++, Python 선호하나 필수는 아님) 글로벌 금융 시장에 대해 배우려는 강력한 의지 영어로 의사소통이 원활하신 분 (서면 및..."
50bdcec0bd5965c1,AI/빅데이터 (리더급) 국내 대기업,국내 대기업 경기도,,"경력 5년 이상 (제조업 경력, 팀리딩 경험 우대) - 데이터 모델링 및 분석 역량, 통계 지식 보유자 (R, Python,C#등 프로그램 활용 가능자 우대) 이공계열 - 통계학, 산업공학, 컴퓨터공학, 수학, (계량)경제학..."
78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... Linux, shell, tcl, python, perl 사용 원활..."
80dea8b8353c3ee0,System Engineer,Toss 서울 강남구,,"# 자격 요건 - Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 - 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 - HTTP, TCP/IP 프로토콜에 대한..."
03452de7c4b35855,[전문연구요원] 빅데이터 엔지니어(신입/경력),웹젠 성남 분당구,,통합 과정 수료자 포함)로서 전문연구요원 신규편입/전직 대상자 - Python 또는 C# 프로그래밍 능력 - Linux 환경에서 개발 및 운영 능력... 문연구요원 신규편입/전직 대상자 - Python 또는 C# 프로그래밍 능력...
03452de7c4b35855,[전문연구요원] 빅데이터 엔지니어(신입/경력),웹젠 성남 분당구,,통합 과정 수료자 포함)로서 전문연구요원 신규편입/전직 대상자 - Python 또는 C# 프로그래밍 능력 - Linux 환경에서 개발 및 운영 능력... 문연구요원 신규편입/전직 대상자 - Python 또는 C# 프로그래밍 능력...
df21e3bb5d773616,Python Programmer,Mofac 서울 서초구,,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
c6f624615d1e3da4,"[Search] 파파고 머신러닝(자연어처리, 컴퓨터비전) 엔지니어 (신입...",네이버 서울,,"이해가 깊은 분 (ex: TensorFlow, PyTorch) · Python, C++ 등의 프로그래밍 언어를 1개 이상 자유자재로 다루고 Linux... 찾고, 해결할 수 있는 분 · Python 등의 프로그래밍 언어를 1 개..."
810816c790317a08,보안,NHN 4.4 성남 판교역,,"보안 설계/적용/운영 경험 - Python, Script Language... 보안 위협 및 비정상 행위 분석 경험 - JAVA&Spring/ Python 개발 경력 3년 이상 - Linux 이론 지식 및 활용 경험..."
a3a65a4d59061430,위시켓과 함께할 서버개발자님,위시켓 서울 강남구,,"를 활용한 정적 페이지 연계 - Docker, Jenkins 등을 활용한 CI/CD 개선 자격조건 - Python 기반의 프레임워크를 이용한 웹서비스 구축 또는 운영 경험 - Django 기반의 웹 서비스 구축 또는 운영..."
74d66a601cc8dde0,DBA,Toss 서울 강남구,,DBA 3년 이상) 경험 있으신 분 - SQL을 숙련되게 다루시는 분 - Shell 운영 스크립트 개발이 가능하신 분 # 우대 사항 - NoSQL (MongoDB) 운영경험이 있는 분 - Python 개발이 가능하신 분
9307bff9da6bc93f,데이터 분석 기획 담당 모집,엔씨소프트 2.7 성남 판교역,,"우대사항 빅데이터를 통한 Insight 경험 보유자 데이터 분석에 필요한 Tool 가능자 (SQL, R, Python 등) 제출서류 필수 제출서류 없음 전형단계 서류전형 1차 면접 NC TEST 2차 면접 처우협의 입사 도움..."
741cc6ac364ea9be,Internal Infra Engineer,Toss 서울 강남구,,분 # 우대 사항 - Nutanix/VMWare 구축 운영 경험이 있으신 분 - Powershell 또는 Python 등을 사용한 시스템 관리 자동화 경험이 있으신 분 - 100명 이상 규모의 L3/L4 네트워크 관리 또는...
18f62dc644a89e0c,2021 Global Data Internship - Seoul (Kor...,Bloomberg 서울,,"work experience using one or more programming language (e.g. Python, JavaScript, SQL, etc.) Prior coursework or involvement..."
af5683389907a8c9,백엔드 개발자 (경력),크로스앵글 서울 역삼동,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
7e5d96b07d5edef0,머신러닝/딥러닝 연구 개발,NHN 4.4 성남 판교역,,"또는 개발 경력 2년 이상 - Python/C++/Java/C# 개발... 하기 위한 끊임 없는 열정과 호기심을 지닌 분 - C/C++, Python 등 개발 숙련자 [음성처리개발] Job Description 자격..."
bf1fca00c4f999e3,[전문연구요원] AI R&D - Langauge AI,엔씨소프트 2.7 성남 판교역,,"기계번역을 잘 하기 위한 데이터와 관련된 연구 등을 진행합니다. 지원자격 학력 : 석사 이상 필수조건 - Python, C/C++ 등 한 가지 이상의 컴퓨터 프로그래밍 언어 활용 능력 - 머신러닝/딥러닝 기술에 대한 기본..."
f24a1b079bd60c47,게임 데이터 분석가,넥스트플로어 서울 서초구,,"보고서 작성이 가능하신 분 [우대사항] • 게임 업계 혹은 다른 업계의 데이터 분석 실무 경험 • R 혹은 Python을 이용한 데이터분석 능력 • 수학, 통계학, 데이터마이닝, 머신러닝 등 분석 관련 학위 보유자 • 게임..."
2a2fd0d9b3acfaa9,DBA,비바리퍼블리카 서울 강남구,,분 Shell 운영 스크립트 개발이 가능하신 분 우대 사항 NoSQL (MongoDB) 운영경험이 있는 분 Python 개발이 가능하신 분 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일...
d13fce11058e6cf1,보안 모니터링 시스템 개발 및 운영 담당자 모집,카카오 4.0 성남 판교역,,"이터 분석을 위한 SIEM/ETL 플랫폼 개발/운영 지원자격 기본사항 경력 5년 이상 Java, Python 등의 언어로 개발 가능자 기본적인 웹 개발 및 Back-End 개발 가능자 DBMS 혹은 빅데이터(NoSQL..."
4623c0f018a828e3,Content Producer,Codeit 서울 • 원격 근무,,Programming in Python * Algorithms in Python * Object-Oriented Programming in Python * Data Structures in Python * UNIX...
eeb9fe1c361f0758,정보보안 담당자,Nexon 성남 분당구,,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 - OS 및 네트워크 관련 기초 지식 보유 - python 등의 간단한 스크립트 작성 능력보유 - 타인과의 원활한 커뮤니케이션 자세 - 새로운 기술에 대한 적극적...
a4789c5b4acf4353,시스템/서버 엔지니어 영입,카카오페이증권 성남 분당구,,"있으신 분 - 포털/게임/가상화폐/증권거래 서비스 등 대규모 인프라 운영 경험이 있으신 분 - Python, Ruby 프로그램 개발 및 Shell Script 사용이 가능하신 분 - 오픈소스(Redis, Memcached..."
9a9e91ae6092ed2d,Developers,Coinplug 경기도 성남,,"development and operation Experience using Java / Node.js / Go / Python, etc. Ability to utilize Databases including RDB..."
ac1795b447a5db0c,"2021년 상반기 Java, Oracle, Python 외 경력직",모비젠 서울 송파구,,"성별 무관 기타 담당업무 2021년 상반기 Java, Oracle, Python 외 경력직 모집 공고 커리어 양식 지원 상세모집요강 접수기간/방법... 산업 직무별(직종) 웹프로그래머 Python 응용프로그래머전산전공, Java..."
84073b0a49c43877,AI 서비스 백엔드 개발자 (신입/경력),플레이스에이 성남 분당구,,"생각되는 능력치] - 관련 분야의 업무를 3년 이상 경험했다 - C++, Java, Javascript, Python 등의 언어를 이용한 서버 개발 경험이 있다 - AWS, Alibaba, Azure 등을 이용한 Cloud..."
917cc06120add6e1,Data Scientist,Soomgo 서울 강남구,,년 이상 경력자 • Stakeholder와의 원활한 커뮤니케이션 능력 • SQL 능숙하게 활용 가능한 분 • Python을 활용한 수학적 통계 분석 및 모델링 가능한 분 • 다양한 머신러닝 알고리즘을 적재적소에 활용해본 경험...
51fd7b720e1faf58,풀무원녹즙 PDM사업부 온라인쇼핑몰 시스템 기획/개발 경력사원 채용,풀무원 3.3 서울특별시,,"에서 MSA및DevOps 구축가능하신분 - DevOps Engineering경력자 - Linux관리, Python, Docker, Jenkins, Ansible, Amazon ECS, Kubernetes - Cloud..."
b1b1b1e754bccf6b,Security Engineer (모의해킹/취약점 점검),Toss 서울 강남구,,"그바운트 경험이 있는 분 - 해킹대회 우승 경력이 있는 분 - 다양한 플랫폼 보안 진단 경험이 있는 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙 하신 분 # 현업 인터뷰 - 토스가 투자 서비..."
10b5255a380c6ac4,[정보보안] 보안기반 분석 개발 담당 모집,엔씨소프트 2.7 성남 판교역,,"발운영중인 보안시스템의 성능개선 및 관리 지원자격 학력 : 무관 경력기간 : 2년 ~ 10년 필수조건 - Python 프로그래밍 언어로 개발이 가능하며, 오픈소스를 활용한 개발이 가능한 분 - 인프라, 운영업무 자동화 시스..."
3330430ae94277db,[타다]데이터 분석가/사이언티스트,쏘카 대한민국,,"통계에 대한 지식 및 머신러닝에 대한 지식을 보유하고 있으며, 데이터 분석 실무 경험이 풍부하신 분 • R, Python(Pandas, Numpy, Scikit-learn) 등의 데이터 분석을 위한 언어를 1개 이상 능숙하게..."
2f8a6bbca95a18ce,MongoDB 능숙한 Python 웹 개발자 - 정규직,코리아뉴스와이어 서울 중구,,"년이상) 학력 학력무관 성별 무관 기타 담당업무 MongoDB 능숙한 Python 웹 개발자 채용 - 정규직 커리어 양식 지원 상세모집요강 접수기... 직종) 웹프로그래머웹프로그래머, Python 산업별(업종) 포털.컨텐츠..."
d565ee7ba53a3187,[Janssen] Data Scientist,한국얀센 서울 용산구,,"languages... R, Python or SAS. 7... 데이터베이스·DBA>데이터사이언스|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
7dc860cc05850a5b,[KSTEC] 2021년 경력 사원 (SW개발자),지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
d4c52ba1a491a8b9,현대무벡스 경력사원 상시,현대무벡스 서울 종로구,,PM>웹기획|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>정보보안|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드
d300b376dfc26e53,프로그램 개발 함께할 분,엑스오엔티엘 서울 강남구,"월급 2,000,000원 - 2,200,000원","바일 관련 지식이 있으신분 혹은 개발력이나 개발의지가 있으신분 스타트업에서 함께 일하실분 C# 응용프로그램 Python 웹 데이터 수집 기타 PHP, CSS, HTML, DB, 서버 회사 이전으로 근무지 변경될 수 있음(참고..."
b25ed61fb84a5785,프론트엔드 개발자,스포카 서울 강남구,,"적으로 TypeScript, React 및 Redux를 사용합니다. 사내 도구는 Rust와 Haskell, Python을 사용합니다. 제출 서류 이력서(필수), 포트폴리오/Github 주소(선택) 접수 기간 상시 채용(채용시 마감)"
7df915e1f0f86b2d,Software Architecture 설계 엔지니어,딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원",경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
80295f9d3dd93f53,삼성전자 플랫폼 SM (Front/Backend/DBA/SWA),샘소프트 서울 서초구,,"능력 (Terraform, CloudFormation 활용) - Kubernetes 운영 경험 - Bash, Python, Java, Javascript등 개발 언어 사용 경험 - Kafka, MQ, Redis 운영 경험..."
115f62e82db4dace,Associate,주식회사 지니얼로지 서울,"연봉 50,000,000원","familiarity... broad range of databases. * Experience with Python packages for analytics, data science, and machine..."
27ea6faf6a8516fd,퀀트 개발자 (Quant Developer),ATZ Inc. 서울,"연봉 30,000,000원 - 40,000,000원",any... following languages. (C/C++/C#/ Python/Java/Node.js)* Experience with R... languages) C/C++/C#/ Python/Java R/Excel...
14b591547a3b9df5,[전문연구요원] 상시 (전직),네이버랩스 경기도,,"Tool Engineer ㅇ Python/C/C++ 언어 개발 용이 ㅇ... Design, Debugging Skills ㅇ스크립트 언어 개발 경험 ( Python, Bash, etc.) ㅇ Embedded Platform과..."
092d062a6faa7139,데이터 분석가 모집,카카오 4.0 성남 판교역,,"이터 분석 지원자격 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
4eff6a88fdd7bb0b,데이터 분석가,스포카 서울 강남구,,"성을 주도적으로 제시할 수 있는 분을 찾습니다. 우대 사항 1가지 이상의 프로그래밍 언어를 구사하시는 분: Python, R 등의 프로그래밍 언어를 1개 이상 능숙하게 사용 가능하신 분이면 좋습니다. 데이터 웨어하우징 인프라..."
6bfec9fa5d0c15f5,1분기 개발자 (신입/경력),이스트게임즈 서울 서초구,,"C/C++, C#, Swift, Objective C, Kotlin, Java, JavaScript, Python, Go. - 새로운 프로그래밍 언어를 습득하는데 어려움이 없거나 혹은 흥미를 갖고 있는 분 - Windows..."
